id,count
0,98.50812
1,226.6117
2,74.71163
4,106.94958
5,108.77962
10,136.16011
11,146.1112
12,206.62471
15,76.68407
17,39.401855
18,218.34778
23,210.10979
25,173.15842
26,85.35398
31,196.3006
39,186.20947
40,61.315685
41,140.28943
42,215.98404
43,178.94601
51,214.5386
52,71.72819
54,92.40035
60,167.94928
61,191.37584
62,154.04839
63,54.283512
65,141.59866
66,129.92667
68,186.00131
71,60.58029
80,93.83607
82,90.89994
94,186.78926
98,204.3033
101,90.61894
102,174.82353
107,108.47876
112,220.46663
113,84.766975
115,23.9732
116,165.09378
120,93.376076
121,84.776634
122,222.38054
132,174.15944
143,57.03603
147,84.23703
150,75.02107
151,73.439316
152,208.6178
153,93.76538
155,84.58008
156,113.42809
159,196.86809
161,89.94766
163,86.1373
177,176.2884
186,91.965
188,71.31053
190,85.755775
191,100.24477
192,179.70532
195,212.89832
200,182.36961
209,209.90475
210,77.65915
211,230.85254
214,178.79901
215,93.259575
218,155.23117
219,51.699944
222,104.22332
225,68.49773
228,224.25177
236,208.23293
241,82.31434
242,183.62198
243,221.21584
245,76.77625
247,214.63329
251,192.98781
252,88.13549
253,74.9031
254,83.624
258,208.55363
260,68.791954
261,181.79083
265,71.44905
266,204.46944
267,201.16057
269,170.91139
270,84.057205
275,151.94818
278,85.73619
279,61.23095
286,111.493
287,68.2906
288,202.08414
289,181.29156
293,87.18082
294,184.39767
297,-3.9017003
302,117.115074
303,78.597725
304,114.32867
307,141.6267
309,70.48721
311,203.38599
312,137.54019
314,205.87578
315,214.87434
319,192.35437
322,159.6052
323,70.82194
325,190.12276
327,204.98857
330,69.89246
332,200.09792
333,83.57668
338,159.97179
341,87.29367
345,145.52608
348,164.59892
349,99.37185
350,127.00719
352,55.354195
355,57.35441
356,185.8679
358,75.067245
363,178.06635
369,193.61217
371,76.52345
372,198.25587
375,216.92033
380,191.82155
388,86.48766
391,194.22784
392,187.52348
393,215.23474
394,96.07609
396,67.860016
401,69.44239
407,52.558628
409,85.95383
410,138.76416
416,123.75345
418,127.0439
420,192.82814
421,208.4211
422,194.4207
424,220.82143
428,196.97159
429,212.25172
431,174.79068
435,21.691193
439,114.07492
441,55.787766
447,83.32542
449,198.09967
451,206.23128
452,88.53052
454,181.98698
458,210.29744
463,178.45168
467,81.604164
470,135.60558
471,158.44548
474,207.96777
478,97.76747
483,114.65256
484,165.34917
485,84.95844
486,172.84805
491,133.83421
494,109.79636
495,193.95308
497,186.01387
499,213.5725
515,146.12376
518,188.90352
521,105.05961
525,200.77187
529,200.80183
532,173.71277
534,71.768166
540,80.423744
544,220.18495
547,186.3894
549,93.80403
563,66.113396
564,203.32907
567,120.275444
572,164.9208
577,182.38916
578,221.10707
585,211.59941
588,202.80998
589,178.64703
590,138.44872
592,90.314186
594,136.98099
596,82.189354
598,210.23047
599,182.50005
605,92.377754
606,162.12679
607,197.7987
608,195.5185
609,77.33274
610,199.74889
611,110.51155
614,179.81725
615,179.13313
616,197.8759
617,162.67422
618,191.77318
624,123.62357
629,187.79726
631,101.22541
633,98.91925
637,85.490616
638,154.38692
643,50.805374
644,179.21933
645,72.99705
646,179.43285
648,168.75359
650,81.11028
651,109.280716
652,221.74655
656,165.56488
657,100.03518
659,83.93961
660,173.91594
662,150.51346
665,211.6551
675,224.13548
681,167.1309
682,186.96423
685,70.34521
686,202.38374
689,80.30526
696,163.26477
703,188.56859
704,132.23013
705,165.43481
714,188.01993
717,83.41313
718,93.320526
720,83.259415
721,218.46506
723,195.55467
726,105.41723
728,188.25505
730,109.30394
731,89.13269
734,223.41423
737,67.108734
738,81.94872
745,210.40437
746,87.56995
749,185.92125
752,78.51394
753,93.02592
758,188.69731
765,100.53767
766,204.06223
768,76.07084
769,200.7648
774,183.23123
775,125.404854
781,69.71021
784,206.82422
794,109.24799
795,217.16527
796,79.14308
802,133.93561
803,111.11823
805,76.01185
806,211.84775
807,138.8229
809,65.992134
810,201.93755
812,99.92907
814,118.714516
818,194.59286
819,214.56828
825,0.649114
836,105.04695
839,171.07614
847,212.03036
848,98.15304
851,185.09406
852,175.04718
853,53.683372
857,186.10675
858,99.96253
859,195.01248
861,10.935141
867,153.56279
870,185.63673
871,205.92336
872,224.16364
874,225.60413
881,213.3667
886,170.18216
890,62.32328
895,179.37744
899,79.533005
900,204.31729
901,209.84581
902,201.5762
903,89.786995
913,216.36299
918,212.78714
923,169.84229
924,76.27298
926,66.69642
927,83.4127
930,182.8843
934,62.37768
937,180.0035
939,150.50201
941,97.010185
942,224.19272
946,203.35678
950,137.08891
953,86.43884
959,57.98629
961,58.795994
962,97.969795
964,102.56394
969,176.13017
971,162.55804
976,77.2462
978,195.57562
980,206.82341
981,179.17404
990,216.62767
993,74.49238
996,83.89115
998,219.59178
999,193.43172
1006,163.34859
1008,88.73227
1013,86.14361
1015,129.01134
1016,172.64996
1022,212.00699
1026,192.12563
1028,214.75793
1031,34.345703
1034,83.911476
1037,205.73564
1040,99.44165
1042,80.99723
1046,109.293724
1048,128.75133
1049,159.39514
1050,80.310486
1051,201.69038
1052,201.97879
1055,108.34566
1060,171.96825
1064,107.21977
1066,79.4692
1071,172.50826
1073,85.03032
1089,196.11978
1091,135.91063
1092,71.05949
1093,204.26794
1096,209.60869
1097,185.81291
1098,66.489204
1099,86.1801
1102,213.93286
1107,98.97109
1109,93.216125
1111,53.783703
1112,149.19435
1114,230.58192
1116,207.0071
1117,175.58636
1118,88.56527
1122,178.87413
1124,185.74402
1127,114.484375
1133,206.61916
1134,76.96296
1135,169.76537
1139,211.32396
1143,74.8077
1150,103.82872
1151,139.20578
1153,210.68782
1155,76.36381
1162,73.71172
1163,182.81848
1166,16.08195
1171,83.7727
1172,69.9759
1173,209.71555
1174,103.930534
1177,122.87715
1178,120.00029
1184,104.643875
1185,147.95332
1186,105.6363
1187,202.5165
1188,217.80307
1191,180.8017
1207,134.69756
1213,95.57489
1215,180.2792
1223,208.18114
1227,150.22481
1236,72.371124
1237,56.30984
1238,106.7446
1241,69.79637
1248,85.56286
1250,73.69689
1251,194.94492
1253,115.045906
1255,140.32425
1257,210.35464
1261,121.67476
1262,210.30283
1265,168.01846
1273,211.39992
1277,199.10425
1278,148.01671
1280,106.13636
1284,170.65242
1285,223.91963
1288,100.21389
1295,141.09036
1297,230.93503
1299,210.61754
1304,181.84401
1308,78.33998
1310,134.71576
1311,158.6035
1314,94.46071
1315,143.39
1318,31.4234
1320,227.31657
1321,206.08128
1322,184.95717
1330,169.902
1333,195.1584
1334,176.53172
1341,183.73114
1344,158.26534
1351,193.56781
1354,78.92692
1356,82.37758
1363,154.15752
1365,194.88268
1369,166.31047
1373,118.80722
1375,154.09023
1377,65.45472
1379,194.496
1380,208.1389
1381,119.87571
1384,175.11255
1390,196.98734
1393,202.0513
1395,71.093056
1399,203.937
1400,101.57967
1401,115.951126
1404,196.11433
1408,83.8783
1409,29.97309
1413,182.99858
1416,198.8242
1418,130.14938
1423,95.39794
1424,68.87003
1425,75.51349
1433,218.87637
1434,173.61258
1436,210.9928
1442,201.30989
1444,68.557785
1445,177.51639
1452,195.25082
1455,195.35199
1462,87.43067
1467,36.12691
1472,91.3007
1475,115.06408
1493,159.36102
1501,189.70934
1503,206.74402
1504,213.7415
1505,64.34792
1511,211.63446
1512,69.48879
1513,159.43091
1514,106.04125
1528,205.20793
1533,225.0965
1534,67.42771
1536,185.39761
1537,73.617836
1539,129.97664
1550,190.9049
1552,181.95734
1554,199.50107
1555,212.80475
1556,70.69295
1559,72.15285
1563,201.15857
1566,199.99135
1567,129.34785
1568,80.39105
1571,191.50943
1572,70.48967
1574,65.09549
1577,94.332466
1583,80.657074
1585,94.212395
1586,193.67075
1587,199.69444
1596,178.92917
1602,80.410194
1604,97.952774
1605,65.871735
1610,217.51884
1611,136.83809
1616,96.94476
1617,151.78964
1618,76.55004
1622,63.96175
1623,60.89029
1628,214.71445
1631,58.694283
1632,201.18332
1633,192.6972
1634,207.07816
1636,203.46811
1637,164.58829
1643,98.32395
1644,152.16118
1646,115.313515
1648,193.63869
1651,94.83003
1656,70.162254
1658,154.55641
1659,71.04466
1665,104.23571
1666,152.4356
1670,109.66122
1674,173.266
1679,215.68303
1680,212.90126
1683,223.75752
1686,69.667816
1691,145.63481
1693,66.668304
1696,93.59685
1697,133.3672
1703,98.45032
1706,66.53637
1709,188.58908
1710,88.89941
1712,193.32147
1713,166.8838
1718,218.25545
1719,195.10349
1722,209.0905
1723,163.54668
1724,217.71356
1728,65.1922
1730,96.44475
1732,68.380486
1737,51.49964
1745,64.52915
1747,90.88724
1748,90.60781
1755,135.5725
1759,92.647644
1761,205.86467
1764,181.6189
1765,190.658
1766,61.34698
1768,72.42731
1770,83.717384
1771,178.32433
1774,120.118
1785,177.64423
1788,218.67683
1792,86.693596
1794,188.01964
1797,152.28442
1798,59.776
1799,223.39464
1802,141.95612
1806,80.240074
1808,90.82986
1810,204.07138
1818,37.848835
1819,220.9776
1820,220.1622
1822,193.43617
1826,211.62009
1827,173.8714
1835,92.400024
1841,135.95409
1842,131.29616
1843,107.50591
1846,62.058918
1849,71.18731
1850,218.98462
1851,125.14853
1857,73.24051
1858,176.02753
1860,124.96632
1861,197.17464
1864,98.23069
1869,209.14613
1871,99.61598
1872,26.118795
1875,69.64716
1878,225.3485
1879,204.77054
1885,53.210934
1888,113.430786
1889,58.55723
1890,140.33629
1896,153.67755
1897,212.35732
1898,168.96603
1900,99.143555
1905,85.954636
1908,103.781425
1909,150.8137
1913,89.56173
1918,126.74879
1922,229.25002
1923,171.32185
1925,204.51343
1926,155.92139
1927,215.78688
1930,193.12247
1935,89.7973
1939,116.00499
1942,130.66422
1943,176.78735
1948,230.18045
1949,202.14705
1951,142.56892
1953,140.70897
1959,182.32274
1963,77.83637
1967,176.40977
1973,195.25494
1975,95.56547
1976,58.612144
1990,140.54909
1993,134.85562
1997,88.154785
1999,172.2501
2001,189.20602
2004,71.84077
2010,135.14708
2013,171.41556
2017,218.37224
2021,127.15258
2023,83.1009
2026,192.26024
2037,78.12499
2039,93.23846
2041,72.32478
2046,70.18633
2050,98.16264
2060,196.10266
2067,144.26767
2069,180.18887
2072,201.48575
2074,189.43257
2079,150.53598
2083,84.012276
2085,102.72614
2087,68.40813
2093,173.32545
2094,82.46698
2097,92.94346
2103,115.39881
2104,72.391754
2107,214.81569
2108,58.261375
2110,43.44647
2115,208.18683
2117,76.36428
2125,214.45158
2127,224.72397
2133,64.0097
2134,226.54996
2135,145.19095
2141,204.84998
2143,77.70858
2145,61.86135
2146,104.700516
2147,194.53542
2148,96.4904
2149,58.578968
2165,130.51
2166,182.23468
2177,112.75252
