id,count
0,104.303215
1,237.26158
2,63.836586
4,110.56714
5,106.28183
10,144.75298
11,169.86206
12,223.2674
15,77.25232
17,31.16634
18,230.75159
23,215.89304
25,180.28827
26,90.602936
31,204.97241
39,203.29074
40,67.790016
41,143.17766
42,229.88109
43,182.92793
51,232.01581
52,79.55128
54,97.92557
60,172.53569
61,192.61449
62,163.75809
63,72.27288
65,148.45026
66,130.6399
68,202.53125
71,61.646564
80,98.788025
82,104.05075
94,189.70749
98,216.27966
101,96.989334
102,183.98935
107,110.23709
112,242.73613
113,83.6976
115,15.945443
116,173.80722
120,96.93505
121,91.51193
122,239.55568
132,193.66058
143,50.703808
147,90.29181
150,81.527084
151,78.554474
152,226.6291
153,101.77758
155,80.26387
156,120.99543
159,208.59848
161,97.37999
163,94.47254
177,185.67003
186,109.42299
188,84.0932
190,99.71278
191,107.796234
192,192.11862
195,227.80951
200,203.4851
209,227.44992
210,77.48176
211,243.75653
214,193.77054
215,99.93228
218,160.7846
219,55.9045
222,112.71489
225,78.10153
228,235.32579
236,219.49904
241,95.46564
242,201.40604
243,230.04373
245,86.82706
247,222.3811
251,206.39163
252,98.81548
253,76.814285
254,91.13858
258,219.38039
260,82.77498
261,192.62025
265,82.47105
266,218.15608
267,213.66237
269,183.00365
270,90.092766
275,154.62775
278,92.28783
279,66.19881
286,123.4934
287,71.169785
288,204.36584
289,198.6181
293,99.38387
294,199.14517
297,-10.274469
302,118.648056
303,77.24306
304,113.062546
307,143.44821
309,70.10796
311,218.44437
312,125.904785
314,218.38504
315,227.4249
319,208.2537
322,165.7315
323,80.279236
325,193.78778
327,220.29675
330,80.31506
332,211.3971
333,97.077255
338,160.22308
341,93.32132
345,138.04742
348,190.05269
349,109.476265
350,131.34671
352,68.21102
355,72.98925
356,201.34631
358,82.130936
363,191.04977
369,207.17542
371,85.18405
372,205.93849
375,229.06955
380,194.77802
388,93.48051
391,209.6871
392,207.58347
393,233.15973
394,93.241684
396,76.5342
401,77.715965
407,77.33174
409,89.72492
410,139.54845
416,134.6613
418,139.52946
420,201.61957
421,227.44453
422,209.40262
424,230.3667
428,212.5352
429,226.38005
431,191.80444
435,16.580675
439,119.8302
441,45.532005
447,91.51879
449,205.88065
451,220.83195
452,93.31471
454,198.313
458,227.49179
463,182.85028
467,84.18648
470,141.15616
471,170.11334
474,224.47272
478,106.07416
483,120.1951
484,174.0704
485,87.81349
486,175.65517
491,131.38574
494,116.45467
495,202.01852
497,194.66968
499,223.07312
515,154.4063
518,205.70961
521,110.33359
525,210.34647
529,218.02736
532,179.3728
534,92.02975
540,85.79919
544,227.21518
547,191.9119
549,98.186035
563,70.57028
564,212.24673
567,119.7845
572,169.19336
577,194.18062
578,233.04291
585,222.03456
588,210.92868
589,180.67444
590,147.14865
592,94.08898
594,144.3501
596,93.997574
598,222.81677
599,189.30576
605,110.14011
606,171.77094
607,211.34811
608,210.76207
609,85.48514
610,215.0336
611,126.69022
614,192.34619
615,198.97717
616,215.71707
617,176.9123
618,204.20837
624,127.370895
629,194.22171
631,109.17667
633,100.28655
637,101.448364
638,152.43181
643,72.99433
644,193.20383
645,81.209625
646,195.28679
648,185.60626
650,95.079994
651,114.45608
652,233.51736
656,183.6691
657,103.4583
659,93.9001
660,188.1701
662,149.39589
665,233.7909
675,238.98035
681,182.79697
682,198.20749
685,72.11545
686,214.09879
689,90.210846
696,166.76762
703,198.14676
704,135.10085
705,185.13358
714,202.90216
717,84.84736
718,96.22862
720,96.88963
721,238.74051
723,202.24718
726,106.729385
728,187.67409
730,116.58173
731,94.95788
734,229.97688
737,76.45239
738,92.30249
745,219.41504
746,85.29178
749,207.73163
752,83.877754
753,93.400055
758,198.07257
765,107.77432
766,219.3656
768,80.40921
769,205.99057
774,199.60681
775,134.97476
781,74.14653
784,225.59483
794,115.26041
795,224.98593
796,84.832214
802,124.819
803,114.36206
805,80.27569
806,222.79187
807,140.96353
809,75.11453
810,215.48633
812,105.56598
814,119.434
818,213.70444
819,223.0416
825,-4.6000466
836,109.18729
839,179.93465
847,222.42055
848,110.757614
851,193.25574
852,179.42783
853,46.348465
857,193.56677
858,107.9337
859,206.01685
861,5.9725056
867,163.45361
870,204.85587
871,213.99895
872,242.3764
874,243.17386
881,222.10724
886,175.74756
890,74.132706
895,190.07889
899,87.86322
900,223.99925
901,215.50206
902,215.94485
903,97.98867
913,223.06548
918,225.63322
923,188.71951
924,89.358795
926,80.03769
927,94.63075
930,190.3816
934,67.61444
937,201.50943
939,170.46895
941,110.50195
942,240.74768
946,212.90892
950,140.8604
953,95.23227
959,46.6974
961,66.84529
962,116.90448
964,104.55638
969,189.99976
971,170.8542
976,81.79213
978,207.99481
980,221.05008
981,192.24567
990,227.3241
993,82.33528
996,95.27671
998,233.54164
999,202.95422
1006,170.87381
1008,93.553856
1013,98.22533
1015,124.35534
1016,172.52069
1022,222.03912
1026,208.04126
1028,232.75696
1031,27.108025
1034,87.88535
1037,225.41748
1040,109.677345
1042,95.715454
1046,118.2063
1048,136.49603
1049,172.27719
1050,90.1528
1051,211.2302
1052,211.31064
1055,108.155785
1060,180.32625
1064,110.49288
1066,85.214386
1071,170.60666
1073,97.10402
1089,209.62903
1091,143.38316
1092,82.2188
1093,209.24557
1096,220.07407
1097,200.95648
1098,81.79201
1099,86.37749
1102,227.375
1107,105.2936
1109,99.88901
1111,46.18612
1112,155.30557
1114,247.21425
1116,222.58514
1117,180.31662
1118,89.60292
