id,count
0,102.0654
1,228.79463
2,46.57354
4,107.40109
5,86.05262
10,139.90492
11,158.35919
12,218.8678
15,76.927414
17,13.971052
18,222.60925
23,209.3688
25,174.09946
26,89.167114
31,194.90839
39,198.2558
40,66.43354
41,120.8502
42,220.33713
43,179.37604
51,223.14703
52,76.11754
54,93.16386
60,165.667
61,187.10732
62,155.70549
63,67.986244
65,143.81218
66,126.5929
68,194.8425
71,59.01896
80,97.69408
82,100.10573
94,184.54227
98,208.44228
101,93.6428
102,176.33319
107,89.80806
112,237.30666
113,80.153015
115,2.1893773
116,167.69496
120,93.69235
121,84.657745
122,229.91864
132,183.86568
143,33.67895
147,88.170074
150,80.110756
151,76.73128
152,218.35612
153,97.28748
155,79.31877
156,98.88034
159,200.86987
161,94.775665
163,91.71646
177,180.62079
186,102.33665
188,81.02938
190,94.80943
191,103.32189
192,185.84091
195,219.50076
200,192.71529
209,217.84325
210,73.76756
211,236.27261
214,181.47443
215,96.69652
218,156.79681
219,55.27024
222,107.88905
225,75.69093
228,227.04779
236,211.81386
241,90.623215
242,192.10086
243,222.35915
245,82.280945
247,213.14694
251,196.52325
252,94.380646
253,75.78288
254,87.501465
258,211.5796
260,79.45596
261,188.39294
265,79.11241
266,208.00752
267,204.38249
269,175.86328
270,88.84031
275,150.15666
278,87.31819
279,64.931786
286,117.389084
287,69.230705
288,198.26175
289,189.18776
293,94.69682
294,192.59918
297,-23.006847
302,114.88588
303,75.1989
304,92.190674
307,140.24245
309,68.435074
311,211.44586
312,105.65191
314,211.30928
315,218.97809
319,198.06137
322,160.37082
323,78.64241
325,188.76608
327,209.31418
330,76.876114
332,203.54254
333,93.08238
338,156.0802
341,91.077286
345,118.3676
348,177.63077
349,106.02839
350,127.5517
352,65.41092
355,68.68972
356,194.37653
358,79.448784
363,181.87291
369,199.99492
371,83.2787
372,199.00441
375,219.74559
380,187.23932
388,90.97341
391,200.53192
392,196.6633
393,224.51254
394,91.63269
396,72.92156
401,74.629944
407,71.252335
409,90.69839
410,133.80913
416,126.84297
418,133.68375
420,194.50633
421,221.74533
422,198.9367
424,221.82147
428,203.58632
429,219.23874
431,180.1654
435,0.34494054
439,116.63233
441,29.559383
447,87.378555
449,199.03061
451,212.74841
452,88.33455
454,190.6027
458,223.57317
