id,count
0,102.915565
1,234.67894
2,70.37188
4,112.36024
5,104.99293
10,144.34584
11,154.92278
12,211.33585
15,79.489235
17,34.543446
18,227.33316
23,218.31146
25,177.4575
26,89.48889
31,204.55272
39,191.76398
40,64.75769
41,139.6446
42,224.02802
43,186.88538
51,223.58952
52,75.53612
54,97.827705
60,175.98573
61,196.58377
62,161.23265
63,59.29776
65,149.66588
66,136.70042
68,191.16246
71,64.88915
80,98.08628
82,98.73836
94,194.19269
98,213.31465
101,93.30473
102,182.83405
107,107.488235
112,226.18561
113,86.98576
115,19.457104
116,173.15424
120,100.47088
121,87.53614
122,231.54076
132,182.23434
143,53.542347
147,89.181335
150,77.95457
151,78.12132
152,217.53546
153,101.43807
155,86.600784
156,114.541695
159,205.07486
161,97.03757
163,93.402336
177,184.52374
186,97.78782
188,78.81608
190,93.390205
191,105.01428
192,184.77026
195,220.17384
200,190.18755
209,219.02437
210,80.023476
211,237.06345
214,186.29675
215,98.17151
218,160.27654
219,54.09592
222,111.66272
225,72.68501
228,232.91525
236,216.87921
241,89.49043
242,192.0013
243,229.93837
245,84.01632
247,223.22552
251,199.97548
252,95.44768
253,77.44946
254,86.90024
258,217.7012
260,75.47103
261,187.38017
265,78.798134
266,213.26154
267,206.57597
269,179.05357
270,91.16657
275,156.6261
278,92.41741
279,64.27048
286,119.172226
287,75.19453
288,210.51561
289,189.21451
293,94.61706
294,190.01881
297,-8.686522
302,119.99114
303,80.78068
304,110.96156
307,147.87099
309,73.798805
311,211.26927
312,134.54832
314,213.86684
315,223.6496
319,201.01494
322,167.55072
323,77.963554
325,194.6651
327,213.65233
330,75.14121
332,208.38911
333,90.81499
338,166.31474
341,89.74874
345,143.74208
348,173.50279
349,106.96375
350,134.44304
352,60.19211
355,61.459175
356,192.73524
358,78.05418
363,185.92549
369,201.47655
371,79.55964
372,204.246
375,225.52539
380,196.91176
388,93.92322
391,202.42404
392,194.26788
393,224.25046
394,99.27712
396,74.09491
401,73.42436
407,60.81047
409,93.103325
410,144.50876
416,128.28705
418,134.87808
420,201.23878
421,214.02252
422,202.64659
424,229.51859
428,202.54305
429,217.29115
431,180.91205
435,16.928514
439,121.33611
441,51.161396
447,88.03895
449,202.85695
451,213.4813
452,94.32917
454,186.86638
458,215.01326
463,185.33942
467,84.14298
470,134.53192
471,166.38745
474,216.58403
478,103.56086
483,119.40793
484,169.77637
485,92.425514
486,179.02025
491,136.69017
494,112.95244
495,198.92459
497,192.46838
499,219.72433
515,152.58054
518,197.74338
521,112.45627
525,208.04936
529,209.79224
532,181.77466
534,79.25516
540,87.74333
544,228.398
547,194.39407
549,101.437546
563,69.473526
564,210.58382
567,123.50352
572,169.12405
577,187.11378
578,229.97865
585,218.0271
588,208.31566
589,182.75026
590,146.26537
592,93.37124
594,136.78752
596,86.84537
598,215.38156
599,190.34317
605,98.715836
606,169.15883
607,204.39389
608,204.15256
609,84.62864
610,208.79579
611,118.04009
614,187.72649
615,188.22029
616,205.74658
617,170.21872
618,197.71323
624,128.00009
629,195.70361
631,109.12356
633,102.20405
637,92.21035
638,158.64275
643,58.581074
644,186.98752
645,78.45155
646,185.42558
648,177.22939
650,88.71908
651,113.40416
652,230.80556
656,173.0517
657,105.38927
659,86.77538
660,179.06963
662,156.83957
665,220.83562
675,233.17245
681,175.40477
682,195.47987
685,77.1283
686,211.07385
689,85.80468
696,171.36626
703,194.8816
704,135.71786
705,173.54517
714,196.5468
717,87.301315
718,96.7742
720,90.70109
721,226.25064
723,203.95322
726,108.4583
728,192.47766
730,113.686676
731,95.61362
734,231.80354
737,72.49916
738,89.44756
745,215.98647
746,90.765335
749,194.53297
752,82.17
753,95.71994
758,197.01091
765,103.91044
766,209.73016
768,81.30562
769,208.8311
774,191.79155
775,133.38458
781,72.287056
784,215.50299
794,116.90158
795,226.23122
796,85.4838
802,131.08086
803,118.19194
805,79.54641
806,220.52051
807,143.81311
809,70.00174
810,210.50166
812,103.83417
814,122.79242
818,203.39049
819,221.78645
825,-3.696651
836,107.713806
839,177.62105
847,220.73447
848,103.229126
851,189.80183
852,183.01808
853,49.863323
857,194.4346
858,106.58712
859,202.88489
861,6.2901316
867,158.45485
870,191.72572
871,214.43092
872,232.57265
874,233.81001
881,221.96715
886,178.25954
890,67.34896
895,187.6515
899,85.57631
900,213.71783
901,218.58415
902,209.84438
903,97.215996
913,224.78448
918,221.65082
923,178.38577
924,82.81249
926,73.41594
927,90.948586
930,188.31712
934,66.394936
937,187.50133
939,158.29324
941,104.784
942,233.10382
946,209.71088
950,141.65836
953,89.50868
959,53.36146
961,62.93557
962,105.284256
964,101.21042
969,180.59114
971,170.94278
976,81.98895
978,204.11658
980,214.31194
981,185.94
990,225.0608
993,80.43159
996,91.30064
998,225.75085
999,202.08043
1006,171.12297
1008,91.56507
1013,93.79535
1015,132.26505
1016,176.99489
1022,220.08281
1026,199.11218
1028,223.28094
1031,30.126934
1034,86.62281
1037,214.40219
1040,106.70794
1042,88.62208
1046,117.11529
1048,134.78976
1049,166.93195
1050,87.80257
1051,208.03282
1052,210.33472
1055,112.70586
1060,180.24112
1064,114.785545
1066,82.32186
1071,178.40088
1073,90.49644
1089,201.63814
1091,139.87943
1092,78.201965
1093,212.73308
1096,216.40446
1097,192.1795
1098,73.97959
1099,89.19093
