id,count
0,3957.818
1,10386.719
2,-284.05002
4,4873.3784
5,1677.3907
10,12239.822
11,12209.992
12,1821.4054
15,-319.00427
17,381.6524
18,13503.27
23,14366.326
25,4301.0537
26,3498.1663
31,13004.86
39,5114.844
40,1356.9454
41,6815.121
42,11448.929
43,13096.109
51,12861.535
52,2815.8347
54,6370.334
60,12065.436
61,6820.3228
62,10803.825
63,4346.898
65,12346.305
66,9427.7705
68,6107.807
71,3695.8464
80,2864.5095
82,10155.838
94,10969.512
98,13207.686
101,-803.3052
102,11430.719
107,7719.444
112,5189.9395
113,-271.74396
115,-448.2001
116,13252.406
120,11295.763
121,1836.9497
122,13258.138
132,11490.05
143,1876.985
147,5446.8726
150,-500.21606
151,3540.4954
152,12483.7705
153,10747.203
155,-1539.5928
156,10367.888
159,13681.309
161,10841.9
163,10911.264
177,12625.648
186,6412.923
188,9918.636
190,10162.189
191,4529.727
192,4536.306
195,8568.055
200,11098.82
209,12864.375
210,147.5774
211,6935.1597
214,9649.676
215,4279.878
218,4658.5347
219,54.661232
222,11670.49
225,2682.7002
228,14162.221
236,13876.477
241,11134.544
242,11614.461
243,14553.754
245,9659.022
247,13557.684
251,10080.635
252,11130.322
253,-1124.5538
254,1811.7104
258,13278.334
260,7538.5015
261,5937.7876
265,10500.303
266,12887.316
267,5445.5767
269,12922.837
270,10397.411
275,5451.2427
278,8710.646
279,1103.9952
286,11466.966
287,10542.854
288,13182.34
289,10575.816
293,11108.416
294,4599.538
297,-2101.358
302,483.28568
303,-1848.1708
304,2264.9358
307,7866.786
309,1587.9812
311,11390.417
312,3297.4685
314,10702.858
315,14175.368
319,13324.439
322,12552.717
323,9943.535
325,3083.2063
327,13403.703
330,5391.07
332,14089.079
333,11162.747
338,7626.4185
341,-1402.3866
345,4997.3667
348,11283.175
349,11109.178
350,11863.636
352,3765.1223
355,2758.634
356,9148.5625
358,738.8019
363,12299.699
369,10462.102
371,-615.06696
372,7578.526
375,13630.711
380,6323.659
388,11199.403
391,11379.102
392,8412.476
393,12723.059
394,2191.9265
396,7437.113
401,2484.1306
407,9474.161
409,10210.238
410,8251.416
416,3463.3918
418,12153.504
420,13508.724
421,6058.1006
422,12252.655
424,14409.0205
428,5246.7383
429,4253.689
431,7114.1323
435,-50.328407
439,11508.649
441,11.480804
447,4999.1177
449,5824.927
451,8410.222
452,7080.5938
454,2739.133
458,1756.5643
463,9291.123
467,-1010.07837
470,6676.531
471,12521.178
474,12527.836
478,6063.9214
483,4650.6475
484,2796.5032
485,10244.743
486,7959.025
491,1332.5936
494,-23.86084
495,4997.1694
497,8058.184
499,7387.782
