id,count
0,80.55307
1,176.94482
2,86.5838
4,82.55704
5,92.73729
10,112.15092
11,170.04767
12,129.82735
15,76.65077
17,66.26609
18,265.06454
23,214.99097
25,110.87073
26,54.607086
31,154.41412
39,151.15987
40,56.329098
41,180.41066
42,221.19499
43,173.66835
51,221.65149
52,61.22183
54,64.54845
60,123.54591
61,130.39647
62,98.15494
63,70.347206
65,130.22241
66,85.39357
68,70.707245
71,52.745617
80,64.374245
82,47.406605
94,149.31715
98,246.3257
101,75.220566
102,143.89284
107,115.18119
112,168.92343
113,76.321594
115,42.12865
116,158.8021
120,79.291405
121,73.71269
122,261.15955
132,143.04237
143,72.80692
147,47.95262
150,84.28457
151,51.08841
152,250.10735
153,48.421192
155,94.67728
156,150.35399
159,197.26823
161,66.44948
163,80.42378
177,197.96356
186,74.28545
188,81.298706
190,72.56948
191,99.22545
192,190.6532
195,226.17027
200,135.398
209,262.93295
210,68.51511
211,174.14803
214,160.51051
215,61.51691
218,97.82573
219,47.520947
222,97.34386
225,60.5198
228,265.74966
236,221.10425
241,56.380184
242,185.85435
243,233.48505
245,53.81876
247,243.21425
251,130.71198
252,75.00783
253,66.39554
254,66.77408
258,218.02492
260,49.656513
261,129.50133
265,55.512478
266,213.52147
267,165.244
269,172.65448
270,76.42852
275,100.75355
278,54.120922
279,59.85732
286,70.51666
287,72.04329
288,193.24791
289,202.17061
293,86.66962
294,176.38815
297,38.614548
302,106.60103
303,82.95854
304,95.58296
307,83.99046
309,70.932465
311,210.232
312,189.99599
314,202.28333
315,233.23889
319,200.42802
322,143.8158
323,67.261284
325,122.10947
327,199.41122
330,54.482815
332,208.23691
333,65.52511
338,89.99867
341,81.360916
345,229.65068
348,232.86394
349,68.89722
350,99.39114
352,47.38502
355,64.133446
356,216.56908
358,47.17835
363,104.766785
369,185.65797
371,86.692375
372,150.79488
375,255.7942
380,109.1611
388,82.45648
391,162.39201
392,126.74196
393,267.45593
394,102.86329
396,52.518856
401,64.14395
407,97.90819
409,83.28104
410,95.566574
416,107.97216
418,114.83468
420,190.54242
421,108.58211
422,140.3126
424,257.09494
428,156.98015
429,151.03644
431,136.82442
435,59.92573
439,84.096954
441,71.68784
447,47.513798
449,96.62224
451,157.30257
452,60.216785
454,230.66026
458,173.26723
463,133.11563
467,73.8319
470,105.791245
471,126.152054
474,251.5183
478,62.646557
483,88.15242
484,157.85211
485,48.9548
486,120.84652
491,125.65794
494,125.52837
495,187.86165
497,200.15334
499,161.09053
515,103.99278
518,226.11763
521,91.19308
525,136.18901
529,245.5262
532,130.51738
534,59.393127
540,73.151665
544,226.50931
547,183.37207
549,73.9523
563,59.14916
564,159.68044
567,100.35439
572,113.039856
577,106.524025
578,240.16331
585,181.36424
588,137.21077
589,117.63339
590,121.24875
592,64.821686
594,150.2304
596,55.42996
598,162.22078
599,173.96654
605,66.47605
606,97.514496
607,187.84303
608,215.7852
609,71.27114
610,240.08064
611,85.53311
614,162.08531
615,193.53223
616,221.38289
617,138.87737
618,210.97212
624,96.38622
629,142.58705
631,37.03422
633,83.85686
637,65.35138
638,109.83055
643,98.74547
644,199.53992
645,51.37644
646,195.17049
648,178.09401
650,76.00615
651,80.44922
652,253.29517
656,140.8564
657,74.700226
659,85.811676
660,189.56201
662,94.7432
665,265.7102
675,259.01273
681,124.914894
682,183.76175
685,67.55447
686,206.04262
689,57.308037
696,161.69572
703,196.69424
704,107.405174
705,167.73354
714,200.45522
717,80.201035
718,67.83523
720,75.52753
721,246.60847
723,201.64688
726,88.316574
728,131.40497
730,88.00641
731,57.364506
734,241.7106
737,62.236206
738,86.43904
745,137.342
746,69.856674
749,232.4092
752,62.187386
753,82.51519
758,189.82454
765,78.4839
766,194.8741
768,54.28186
769,204.08989
774,142.79514
775,100.75464
781,64.435745
784,250.83382
794,64.85711
795,257.90344
796,50.82696
802,188.23364
803,80.77402
805,65.75612
806,183.97414
807,103.728966
809,60.931194
810,171.23451
812,77.171036
814,104.62053
818,252.98781
819,171.37679
825,52.77612
836,85.06318
839,118.81696
847,252.25383
848,82.98765
851,119.38012
852,171.65323
853,67.80721
857,195.36395
858,46.87428
859,235.9529
861,57.12432
867,114.6368
870,165.90239
871,197.26045
872,162.7882
874,192.42773
881,222.23647
886,163.77617
890,40.90095
895,180.71547
899,43.16239
900,233.68718
901,230.03966
902,207.916
903,66.61354
913,238.07704
918,243.61638
923,194.65634
924,58.1534
926,48.317135
927,90.028595
930,176.32378
934,62.257084
937,128.65073
939,191.51965
941,105.796844
942,259.4409
946,205.58862
950,104.03835
953,79.405975
959,78.733246
961,60.445477
962,72.895065
964,106.575264
969,226.1063
971,133.3614
976,66.60947
978,220.47792
980,218.88757
981,173.12123
990,222.79695
993,62.4528
996,58.27239
998,187.33173
999,206.33568
1006,148.99248
1008,79.946884
1013,95.735245
1015,123.48259
