id,count
0,103.331726
1,219.25319
2,60.653194
4,105.709694
5,99.9493
10,133.86852
11,152.90236
12,215.7404
15,81.313545
17,30.573763
18,213.2993
23,201.29335
25,173.17848
26,90.636284
31,187.71796
39,194.95665
40,70.57635
41,127.61587
42,212.18605
43,172.53574
51,213.28052
52,80.03483
54,92.7763
60,158.27821
61,183.46854
62,150.81952
63,70.594536
65,137.62889
66,122.27709
68,192.67015
71,60.76193
80,98.69724
82,95.171165
94,177.19661
98,199.36671
101,97.696495
102,169.16249
107,98.40504
112,232.66603
113,85.41274
115,17.449434
116,160.81523
120,90.93065
121,90.369446
122,219.69344
132,178.65337
143,46.867016
147,88.29802
150,84.09815
151,77.11259
152,209.08376
153,92.2934
155,84.27017
156,104.24139
159,192.90948
161,92.36951
163,88.13126
177,173.4087
186,102.16929
188,78.37542
190,91.601524
191,104.44782
192,184.13503
195,212.56664
200,187.84999
209,208.34439
210,78.88824
211,229.9672
214,176.691
215,96.38235
218,154.96214
219,61.056507
222,104.165794
225,78.75444
228,217.83041
236,202.57649
241,88.32563
242,184.66084
243,212.77464
245,79.28215
247,204.37164
251,190.8897
252,91.62341
253,79.4271
254,91.84788
258,201.81691
260,77.60252
261,184.80437
265,75.9235
266,199.57646
267,201.337
269,169.36826
270,85.09051
275,148.70335
278,84.51588
279,68.9492
286,113.07098
287,67.03696
288,190.40364
289,183.95625
293,91.44541
294,189.52408
297,-6.089024
302,117.627785
303,80.14471
304,105.306595
307,136.39989
309,71.59471
311,203.61374
312,116.070366
314,202.94154
315,209.56963
319,190.94374
322,153.93503
323,75.63327
325,185.9445
327,201.64964
330,77.68559
332,195.59189
333,90.43075
338,151.00983
341,95.744125
345,126.17709
348,171.68028
349,101.486855
350,122.8461
352,67.37224
355,72.53948
356,189.2741
358,83.532005
363,175.1912
369,192.44994
371,87.1537
372,194.11427
375,210.81657
380,183.76321
388,87.21728
391,192.72139
392,192.69273
393,215.005
394,94.70751
396,71.90507
401,78.14025
407,68.00829
409,86.82801
410,131.15337
416,128.43843
418,128.78157
420,185.97548
421,217.70264
422,191.0265
424,212.51341
428,200.29918
429,215.5388
431,177.94412
435,17.197418
439,112.9177
441,44.104786
447,88.01907
449,196.50648
451,205.68147
452,87.138885
454,189.2337
458,220.37381
463,171.64888
467,86.31762
470,126.72108
471,157.6782
474,206.6184
478,100.90357
483,114.57984
484,169.80853
485,79.36045
486,166.00392
491,129.7287
494,115.80876
495,190.89337
497,181.45894
499,209.18683
515,145.29468
518,188.12025
521,102.455345
525,195.55328
529,200.13098
532,164.34096
534,82.70629
540,80.127815
544,211.16698
547,180.39655
549,92.98336
563,73.90374
564,198.54163
567,116.93821
572,161.90486
577,185.47447
578,214.5057
585,207.04686
588,199.52199
589,173.45403
590,136.80096
592,93.395905
594,128.06575
596,90.40435
598,210.95522
599,175.10423
605,101.662704
606,159.20575
607,196.52788
608,193.83183
609,80.25379
610,197.45319
611,114.72543
614,177.16734
615,180.67148
616,200.35587
617,164.17621
618,192.6432
624,122.528435
629,180.78719
631,99.921875
633,98.67541
637,92.65908
638,145.94487
643,65.651695
644,179.53323
645,76.82614
646,183.55888
648,169.70724
650,87.39094
651,111.30558
652,212.9544
656,169.98152
657,99.34815
659,96.36631
660,179.76344
662,139.93533
665,214.65685
675,218.76025
681,168.88399
682,181.31169
685,68.11611
686,197.44234
689,84.99886
696,157.39217
703,184.41385
704,131.44003
705,169.85312
714,186.73462
717,84.85714
718,94.59516
720,89.77621
721,222.5038
723,187.41594
726,104.94683
728,180.9926
730,114.56753
731,87.36388
734,212.88142
737,71.96632
738,85.85052
745,206.66411
746,84.878746
749,190.37343
752,82.85912
753,93.85039
758,183.98778
765,106.13202
766,209.61037
768,76.703224
769,192.62871
774,182.44862
775,124.81513
781,77.289345
784,208.51729
794,104.24708
795,208.50822
796,78.40913
802,115.95252
803,106.00262
805,79.546486
806,204.67522
807,134.51997
809,75.08489
810,197.14668
812,102.45524
814,118.112465
818,197.1043
819,208.92067
825,-3.18228
836,108.311516
839,168.49538
847,205.39494
848,104.84379
851,184.15912
852,166.58086
853,42.843937
857,179.29977
858,100.764984
859,189.17604
861,7.0604215
867,157.56718
870,190.89842
871,196.44199
872,224.34015
874,225.72896
881,205.6674
886,162.80931
890,72.68612
895,175.66768
899,84.48437
900,204.0612
901,201.308
902,200.22656
903,89.77044
913,206.26082
918,207.6664
923,172.59644
924,82.00887
926,74.707924
927,87.90487
930,180.62993
934,68.18982
937,184.52454
939,155.91118
941,102.2467
942,221.34984
946,198.75563
950,136.68092
953,97.59163
959,44.46405
961,67.37458
962,106.61381
964,93.67752
969,182.5503
971,158.00133
976,80.605736
978,192.62076
980,203.31575
981,180.64978
990,209.31923
993,78.58229
996,86.844795
998,219.08395
999,187.87785
1006,158.05107
1008,94.36962
1013,91.07186
1015,122.777824
1016,165.47664
1022,204.65169
1026,192.41959
1028,214.14694
1031,29.681774
1034,89.57034
1037,205.97142
1040,101.605415
1042,87.38903
1046,106.45791
1048,127.61216
1049,159.66222
1050,83.824394
1051,200.43611
1052,194.15938
1055,105.20152
1060,167.66711
1064,100.47521
1066,86.96726
1071,160.55742
1073,91.67561
1089,201.04999
1091,140.6136
1092,77.87463
1093,196.32643
1096,204.64442
1097,190.16356
1098,76.188896
1099,87.12588
1102,210.4936
1107,102.73553
1109,94.43144
1111,45.976944
1112,144.26999
1114,228.56725
1116,207.45636
1117,172.6266
1118,91.8169
1122,176.17113
1124,182.19432
1127,116.69918
1133,210.44905
1134,87.53558
1135,172.16055
1139,207.97786
1143,85.590645
1150,105.6371
1151,136.20448
1153,204.93707
1155,76.97423
1162,81.51084
1163,185.14807
1166,12.501852
1171,79.22311
1172,77.58772
1173,203.56998
1174,100.099396
1177,120.9499
1178,110.572426
1184,108.610916
1185,140.31555
1186,111.22813
1187,200.12445
1188,211.26433
1191,175.71153
1207,130.82162
1213,98.125984
1215,170.89973
1223,207.26198
1227,145.58202
1236,82.89298
1237,65.00022
1238,111.19347
1241,74.21839
1248,92.37537
1250,88.20881
1251,193.06429
1253,112.361946
1255,137.31013
1257,211.57109
1261,127.75906
1262,213.73181
1265,172.53732
1273,203.34033
1277,196.58444
1278,149.33739
1280,103.123634
1284,166.84163
1285,218.07318
1288,105.08201
1295,137.87947
1297,230.74318
1299,203.51775
1304,189.06993
1308,76.70275
1310,132.21738
1311,156.36711
1314,91.6942
1315,140.40993
1318,17.02185
1320,218.99042
1321,203.52538
1322,189.614
1330,169.41296
1333,189.264
1334,183.72206
1341,187.02028
1344,164.98701
1351,194.00328
1354,64.124855
1356,89.81985
1363,148.97629
1365,190.49039
1369,164.6252
1373,118.50432
1375,145.72581
1377,77.549736
1379,191.39992
1380,202.96555
1381,119.58669
1384,172.69739
1390,196.79912
1393,198.17833
1395,80.437836
1399,199.82674
1400,111.837395
1401,117.465034
1404,190.88463
1408,97.03415
1409,25.460144
1413,186.17842
1416,200.8336
1418,131.37038
1423,94.6088
1424,72.18255
1425,76.15884
1433,216.57927
1434,167.22232
1436,205.20622
1442,198.76537
1444,77.59769
1445,178.3541
1452,202.49881
1455,187.51833
1462,89.87146
1467,29.598461
1472,86.61182
1475,118.58547
1493,159.99294
1501,190.04214
1503,206.87587
1504,211.73763
1505,74.83427
1511,208.90674
1512,77.290436
1513,162.44536
1514,111.61485
1528,212.60294
1533,222.50601
1534,76.59139
1536,183.5478
1537,74.51853
1539,109.492165
1550,190.24596
1552,182.14803
1554,194.42455
1555,209.87894
1556,54.819866
1559,80.8639
1563,204.45708
1566,200.28297
1567,117.31055
1568,93.58344
1571,192.88162
1572,81.31042
1574,74.04305
1577,102.0262
1583,66.39335
1585,98.01325
1586,195.57101
1587,193.67592
1596,176.91905
1602,82.40875
1604,102.12307
