id,count
0,105.504974
1,238.75725
2,71.60196
4,114.90738
5,106.86585
10,147.54062
11,158.87912
12,214.70035
15,81.882545
17,35.551754
18,231.6432
23,222.26534
25,181.08391
26,91.82582
31,208.4609
39,195.31326
40,67.12975
41,141.82301
42,228.27309
43,190.34738
51,227.8202
52,78.19086
54,100.631065
60,179.49585
61,200.24026
62,164.81529
63,61.857983
65,152.72406
66,139.54657
68,194.8968
71,67.201096
80,100.61233
82,101.2463
94,197.6553
98,217.36264
101,95.95488
102,186.3862
107,109.0815
112,230.0301
113,89.72408
115,19.988276
116,176.48996
120,102.8793
121,90.63629
122,235.6905
132,186.13797
143,54.723286
147,91.55719
150,80.20293
151,80.28546
152,221.61256
153,104.10323
155,88.816605
156,116.473625
159,208.84186
161,99.37637
163,95.61996
177,188.03746
186,100.95206
188,81.11382
190,95.99136
191,107.821
192,188.4374
195,224.08252
200,194.26393
209,223.16437
210,82.69922
211,241.28824
214,190.6437
215,100.64011
218,163.6766
219,55.980484
222,114.202415
225,75.232834
228,237.10214
236,220.74821
241,91.80896
242,195.86047
243,234.12598
245,86.375145
247,227.25156
251,204.04065
252,97.870514
253,79.644684
254,89.51049
258,221.80145
260,77.81122
261,190.80011
265,81.04624
266,217.4792
267,210.77872
269,182.61676
270,93.10341
275,159.6185
278,95.04022
279,66.33453
286,122.12623
287,77.24874
288,214.44366
289,193.29697
293,97.00754
294,193.8854
297,-8.490593
302,122.84805
303,83.113235
304,112.95008
307,150.77649
309,75.87986
311,215.08759
312,136.52615
314,217.62595
315,227.73076
319,204.98318
322,170.9966
323,79.87482
325,198.21603
327,217.91328
330,77.686386
332,212.2771
333,93.14455
338,169.3759
341,91.997025
345,145.70113
348,177.64404
349,109.53162
350,137.23392
352,62.527218
355,63.910686
356,196.42856
358,80.715454
363,189.74298
369,205.32617
371,81.80188
372,208.06969
375,229.55878
380,200.71034
388,96.2779
391,206.46445
392,198.54352
393,228.4751
394,101.76669
396,76.41296
401,76.075516
407,63.398273
409,95.14909
410,147.69543
416,131.77621
418,137.87581
420,204.96661
421,217.75027
422,206.76816
424,233.57274
428,206.60193
429,221.04874
431,185.06708
435,17.76335
439,123.94474
441,52.13853
447,90.68287
449,206.64665
451,217.55595
452,97.01307
454,190.61734
458,218.53221
463,188.66754
467,86.586555
470,136.74365
471,169.74826
474,220.52652
478,106.12392
483,122.48619
484,173.00848
485,94.80664
486,182.23264
491,139.62851
494,115.57944
495,202.99371
497,196.35658
499,223.78145
515,155.99615
518,201.79091
521,115.035995
525,211.70987
529,213.75409
532,185.35034
534,82.10686
540,89.99634
544,232.4637
547,198.0151
549,103.706665
563,71.72157
564,214.27765
567,126.483185
572,172.46747
577,190.75882
578,234.15083
585,222.05711
588,212.14314
589,186.2438
590,149.38339
592,96.13747
594,139.05643
596,89.60907
598,219.31186
599,193.86533
605,101.81767
606,172.83655
607,208.67052
608,208.11261
609,86.576614
610,212.91774
611,121.37248
614,191.56775
615,192.43097
616,209.69495
617,173.74033
618,201.54364
624,131.12433
629,199.16531
631,111.69522
633,104.998886
637,95.09544
638,161.97723
643,61.01562
644,190.94751
645,80.96778
646,189.15941
648,181.00269
650,91.36804
651,116.3712
652,234.94003
656,177.10191
657,107.8494
659,89.17691
660,182.63904
662,159.83176
665,224.97372
675,237.47873
681,179.14685
682,199.49039
685,79.18543
686,214.88037
689,88.47579
696,174.67014
703,198.8848
704,138.7775
705,177.65376
714,200.36429
717,89.84901
718,99.629745
720,93.13698
721,230.20352
723,207.76836
726,111.35033
728,196.01454
730,116.3587
731,98.28839
734,235.89592
737,75.15332
738,91.86737
745,220.29355
746,93.39267
749,198.4031
752,84.7659
753,98.502914
758,200.76859
765,106.9047
766,213.40634
768,83.71209
769,212.59378
774,195.62291
775,136.40575
781,74.794495
784,219.66614
794,119.62436
795,230.37125
796,88.04853
802,133.08667
803,120.877525
805,82.11081
806,224.32056
807,146.95215
809,72.59825
810,214.6257
812,106.73648
814,125.72524
818,207.31339
819,225.6776
825,-3.2342064
836,111.046646
839,181.22865
847,224.84549
848,106.46457
851,193.39313
852,186.4755
853,50.89181
857,197.99713
858,109.1335
859,206.83409
861,6.9752703
867,161.61288
870,196.0491
871,218.25504
872,236.76334
874,237.8823
881,225.99994
886,181.59546
890,69.67294
895,191.18332
899,87.86951
900,217.99878
901,222.47632
902,213.77544
903,99.70142
913,228.73671
918,225.93527
